45195 0
  0   0   4  8.64500000e+02  1.55299997e+01 1
  0   0   6  3.51100006e+02  6.51999998e+00 1
  0   0   8  6.80599976e+02  1.27900000e+01 1
  0   0  10  1.91100006e+02  3.60999990e+00 1
  0   0  12  3.01500000e+02  5.61000013e+00 1
  0   0  14  3.85000000e+02  6.90999985e+00 1
  0   0  16  6.37999992e+01  1.53999996e+00 1
  0   0  18  3.13899994e+02  5.84000015e+00 1
  0   0  20  1.59000000e+02  3.06999993e+00 1
  0   0  22  1.20300003e+02  2.78999996e+00 1
  0   0  24  2.62299988e+02  5.11000013e+00 1
  0   0  26  1.13900002e+02  2.66000009e+00 1
  0   0  28  1.20300003e+02  2.82999992e+00 1
  0   0  30  1.28899994e+02  3.01999998e+00 1
  0   0  32  1.11999998e+01  6.46999979e+00 1
  0   0  34  7.18000031e+01  2.42000008e+00 1
  0   0  36  1.81000004e+01  7.44999981e+00 0
  0   0  38  1.25699997e+02  2.83999991e+00 1
  0   0  40  8.53000031e+01  3.06999993e+00 1
  0   0  42  2.81000004e+01  8.68999958e+00 0
  0   0  44  3.82999992e+01  4.40000010e+00 1
  0   0  46  1.03999996e+01  6.67000008e+00 1
  0   1   4  1.61500000e+02  2.14000010e+00 1
  0  -1   4  1.61500000e+02  2.14000010e+00 1
  0   1   5  1.94000000e+02  2.53999996e+00 1
  0  -1   5  1.94000000e+02  2.53999996e+00 1
  0   1   6  2.25399994e+02  2.95000005e+00 1
  0  -1   6  2.25399994e+02  2.95000005e+00 1
  0   1   7  4.46700012e+02  5.76999998e+00 1
  0  -1   7  4.46700012e+02  5.76999998e+00 1
  0   1   8  2.44699997e+02  3.15000010e+00 1
  0  -1   8  2.44699997e+02  3.15000010e+00 1
  0   1   9  2.14500000e+02  2.84999990e+00 1
  0  -1   9  2.14500000e+02  2.84999990e+00 1
  0   1  10  6.85999985e+01  1.00999999e+00 1
  0  -1  10  6.85999985e+01  1.00999999e+00 1
  0   1  11  2.97000000e+02  3.86999989e+00 1
  0  -1  11  2.97000000e+02  3.86999989e+00 1
  0   1  12  1.19900002e+02  1.60000002e+00 1
  0  -1  12  1.19900002e+02  1.60000002e+00 1
  0   1  13  1.58600006e+02  2.10999990e+00 1
  0  -1  13  1.58600006e+02  2.10999990e+00 1
  0   1  14  1.79600006e+02  2.41000009e+00 1
  0  -1  14  1.79600006e+02  2.41000009e+00 1
  0   1  15  3.23200012e+02  4.15000010e+00 1
  0  -1  15  3.23200012e+02  4.15000010e+00 1
  0   1  16  5.63099976e+02  7.28000021e+00 1
  0  -1  16  5.63099976e+02  7.28000021e+00 1
  0   1  17  5.77999992e+01  1.14999998e+00 1
